No.,storeNumber,countryCode,ownershipTypeCode,latitude,longitude,address,city,countrySubdivisionCode,postalCode,windowsTimeZoneId,GMT,GMT_region,Mon_open,Mon_close,Tue_open,Tue_close,Wed_open,Wed_close,Thu_open,Thu_close,Fri_open,Fri_close,Sat_open,Sat_close,Sun_open,Sun_close
528,27874-248944,US,CO,34.111138000000004,-118.287198,2138 Hillhurst Ave.,los angeles,CA,900272012,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,06:00,20:00,06:00,20:00
529,9998-98124,US,CO,34.062515999999995,-118.34536399999999,5353 Wilshire Blvd.,los angeles,CA,900364284,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00,06:00,18:00,06:00,18:00
530,63609-297611,US,LS,34.140240000000006,-118.368103,10901 Ventura Blvd,studio city,CA,91604,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:45,21:00,04:45,21:00,04:45,21:00,04:45,21:00,04:45,21:00,04:45,21:00,04:45,21:00
531,5488-1453,US,CO,34.061907,-118.338895,5020 Wilshire Blvd.,los angeles,CA,900364315,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00,06:00,18:00,06:00,18:00
532,16279-169147,US,LS,34.07526,-118.375571,8480 Beverly Blvd,los angeles,CA,900483414,Pacific Standard Time,GMT-08:00,America/Los_Angeles,08:00,20:00,Closed,Closed,Closed,Closed,Closed,Closed,Closed,Closed,Closed,Closed,Closed,Closed
533,22415-184968,US,LS,34.062884000000004,-118.35093400000001,5601 Wilshire Blvd,los angeles,CA,90036,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00
534,5734-8710,US,CO,34.140479,-118.369491,10965 Ventura Blvd|Studio Plaza,studio city,CA,916043341,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00
535,12900-154604,US,CO,34.062657,-118.35388999999999,5757 Wilshire Blvd|#106,los angeles,CA,900365810,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,06:00,19:00,06:00,19:00
536,75753-95299,US,LS,34.151168,-118.33618999999999,3400 Warner Blvd|Ground Level,burbank,CA,91505,Pacific Standard Time,GMT-08:00,America/Los_Angeles,08:30,17:00,Closed,Closed,Closed,Closed,08:30,17:00,08:30,17:00,08:30,17:00,08:30,17:00
537,5232-248024,US,CO,34.084089,-118.38588700000001,8951 Santa Monica Blvd.,west hollywood,CA,900694923,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00
538,3575-126987,US,LS,34.083721999999995,-118.386627,8969 Santa Monica Blvd.,west hollywood,CA,900694934,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
539,75244-90562,US,LS,34.074749,-118.380377,8700 Beverly Blvd.,los angeles,CA,900481804,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:00,22:00,04:00,22:00,04:00,22:00,04:00,22:00,04:00,22:00,06:00,15:00,06:00,15:00
540,5211-513,US,CO,34.152513,-118.345785,4207 Riverside Drive,burbank,CA,915054146,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00
541,5871-30359,US,CO,34.076993,-118.38354299999999,164 N. Robertson,west hollywood,CA,900481832,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,22:00,06:00,22:00,06:00,22:00,06:00,22:00,06:00,22:00,06:00,22:00,06:00,20:00
542,74836-98349,US,LS,34.154889000000004,-118.346447,301 N Pass Ave,burbank,CA,915053859,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00
543,5911-34399,US,CO,34.061434999999996,-118.30632,3680 Wilshire Blvd.|102|Aroma Wilshire Center,los angeles,CA,900102707,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00
544,58623-292831,US,CO,34.070657000000004,-118.291898,181 S. Vermont,los angeles,CA,900045904,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,00:00,04:30,00:00,04:30,00:00,04:30,00:00,04:30,00:00,04:30,00:00,04:30,00:00
545,5654-2705,US,CO,34.155709,-118.34696699999999,347 N Pass Ave,burbank,CA,915053859,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00
546,58969-286664,US,LS,34.059901,-118.308333,670 S Western Ave,los angeles,CA,90005,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00
547,5533-1639,US,CO,37.697359000000006,-122.46296699999999,6873 Mission Street,daly city,CA,940142034,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00
548,74958-102357,US,LS,37.699386,-122.48141399999999,601 Westlake Center,daly city,CA,940151434,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
549,5408-100759,US,CO,37.700764,-122.48321499999999,332 Westlake Center|332|Westlake Shopping Center,daly city,CA,940151431,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,23:30,04:30,23:30,04:30,23:30,04:30,23:30,04:30,23:30,04:30,23:30,04:30,23:30
550,4147-153384,US,LS,37.673284,-122.46443400000001,5001 Junipero Serra Blvd,colma,CA,940143217,Pacific Standard Time,GMT-08:00,America/Los_Angeles,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
551,5986-49839,US,CO,37.672483,-122.469826,49 Serramonte Center|Serramonte Center,daly city,CA,940152345,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,20:00,06:00,12:00,06:00,12:00,06:00,12:00,06:00,12:00,06:00,20:00,06:00,19:00
552,14424-72951,US,CO,37.671327000000005,-122.464219,990 Serramonte Blvd.|A,colma,CA,940143259,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,04:30,21:00
553,27567-237381,US,LS,37.670384000000006,-122.47089,133 Serramonte Center,daly city,CA,940152349,Pacific Standard Time,GMT-08:00,America/Los_Angeles,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
554,5374-1239,US,CO,37.667684,-122.468401,321 Gellert Blvd,daly city,CA,940152613,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00
555,52031-280209,US,LS,37.726518,-122.476895,233 Winston Dr,san francisco,CA,94132,Pacific Standard Time,GMT-08:00,America/Los_Angeles,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,08:00,21:00,07:00,21:00
556,10225-98587,US,CO,37.66453,-122.445493,100 McLellan Dr|1075|Transit Village,south san francisco,CA,940807529,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,06:00,19:00,06:00,18:30
557,5971-48239,US,CO,37.660540000000005,-122.477456,791 Hickey Boulevard|Fairmont Center,pacifica,CA,940441214,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,18:30,05:30,18:30,05:30,18:30,05:30,18:30,05:30,18:30,06:00,18:30,06:00,18:00
558,5271-845,US,CO,37.739684000000004,-122.467323,100 West Portal,san francisco,CA,941271306,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,20:30,04:30,20:30,04:30,20:30,04:30,21:30,04:30,21:30,04:30,21:30,04:30,20:30
559,5669-4251,US,CO,37.744509,-122.45271399999999,675 Portola Drive,san francisco,CA,941271207,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,18:30,05:00,18:30,05:00,18:30,05:00,18:30,05:00,18:30,06:00,18:30,06:00,18:00
560,74816-73618,US,LS,37.74374,-122.438769,5290 Diamond Heights Blvd,san francisco,CA,941312118,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00
561,79650-115165,US,LS,37.646723,-122.45188799999998,2255 Gellert Blvd,south san francisco,CA,94080,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
562,79784-139564,US,LS,37.650157,-122.491863,12 Manor Plaza,pacifica,CA,940441800,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
563,24132-233525,US,CO,37.648472999999996,-122.49053,549 Oceana,pacifica,CA,940441902,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,18:00,05:00,18:00,05:00,18:00,05:00,18:00,05:00,18:00,06:00,18:00,06:00,18:00
564,9687-72943,US,CO,37.655279,-122.410947,329 Grand Avenue,south san francisco,CA,940803606,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,05:00,19:00
565,545-488,US,CO,37.75134,-122.43170400000001,3995 24th Street,san francisco,CA,941143703,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,20:30,05:00,20:30,05:00,20:30,05:00,20:30,05:00,20:30,05:00,20:30,05:00,20:30
566,79532-102919,US,LS,37.75407,-122.48879099999999,2350 Noriega Street,san francisco,CA,941224240,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:30,18:30,06:30,18:00,06:30,18:00,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30
567,58715-290637,US,CO,37.662603000000004,-122.396391,101 Oyster Point Blvd.|108,south san francisco,CA,94080,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,18:00,04:30,18:00,04:30,18:00,04:30,18:00,04:30,18:00,06:30,15:00,06:30,15:00
568,5312-907,US,CO,37.652198,-122.40200800000001,176 Gateway Blvd.,south san francisco,CA,940807046,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:00,19:00,04:00,19:00,04:00,19:00,04:00,19:00,04:00,19:00,05:00,17:00,05:00,17:00
569,629-414,US,CO,37.764167,-122.46600500000001,744 Irving Street,san francisco,CA,941222410,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,18:00,04:30,18:00,04:30,18:00,04:30,18:00,04:30,18:00,04:30,18:00,04:30,18:00
570,9215-9397,US,CO,37.764175,-122.456383,350 Parnassus Street|Parnassus Heights Medical Center,san francisco,CA,941173608,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,17:30,05:00,17:30,05:00,17:30,05:00,17:30,05:00,17:30,06:00,14:30,07:00,14:30
571,5584-1613,US,CO,37.763719,-122.47746399999998,1800 Irving Street,san francisco,CA,941221818,Pacific Standard Time,GMT-08:00,America/Los_Angeles,,,,,,,,,,,,,,
572,5889-27928,US,CO,37.638726,-122.420965,1212 El Camino Real|Suite G|San Bruno Towne Center,san bruno,CA,940661311,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,00:00,04:30,00:00,04:30,00:00,04:30,00:00,04:30,00:00,04:30,00:00,04:30,00:00
573,9212-9394,US,CO,37.761034,-122.434611,4094 18th Street,san francisco,CA,941142534,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00,06:30,20:00,06:30,20:00
574,76579-99356,US,LS,37.636542,-122.41688500000001,1150 El Camino Real,san bruno,CA,940662420,Pacific Standard Time,GMT-08:00,America/Los_Angeles,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
575,47471-256465,US,CO,37.741229,-122.38775700000001,3801 3rd Street|112|Bayview Plaza,san francisco,CA,941241409,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,18:00,05:30,18:00,05:30,18:00,05:30,18:00,05:30,18:00,05:30,18:00,05:30,18:00
576,74151-24429,US,LS,37.768828000000006,-122.42868200000001,2020 Market St.,san francisco,CA,941141314,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,19:30,05:30,19:30,05:30,19:30,05:30,19:30,05:30,19:30,05:30,19:30,05:30,19:30
577,5729-8385,US,CO,37.625755,-122.426002,851 Cherry Avenue|39|Bayhill Shopping Center,san bruno,CA,940662900,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,05:00,21:00,05:30,19:30
578,6605-2044,US,CO,37.762910999999995,-122.410427,2727 Mariposa St,san francisco,CA,941101472,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:00,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,20:00,06:00,20:00,06:00,20:00
579,5395-1145,US,CO,37.775729999999996,-122.446276,1799 Fulton Street,san francisco,CA,941171202,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,18:00,05:30,18:00,05:30,18:00,05:30,18:00,05:30,18:00,06:00,18:00,06:30,18:00
580,74242-24470,US,LS,37.766586,-122.409411,2300 16th St. Unit 203,san francisco,CA,941034805,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,18:30,05:00,18:30,05:00,18:30,05:00,18:30,05:00,18:30,05:00,18:30,05:00,18:30
581,59795-286078,US,LS,37.769988,-122.415847,1690 Folsom Street,san francisco,CA,94103,Pacific Standard Time,GMT-08:00,America/Los_Angeles,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00
582,6867-81760,US,CO,37.765889,-122.40348700000001,350 Rhode Island,san francisco,CA,941035182,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,19:00,04:30,19:00,04:30,19:00,04:30,19:00,04:30,19:00,05:00,17:00,05:00,17:00
583,9551-97227,US,CO,37.624736999999996,-122.411373,501 San Mateo Avenue,san bruno,CA,940664324,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00
584,5510-992,US,CO,37.780175,-122.47814699999999,5455 Geary Blvd,san francisco,CA,941212383,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,06:00,19:00,06:00,19:00
585,19656-165924,US,LS,37.782075,-122.44708200000001,2675 Geary Blvd,san francisco,CA,941183400,Pacific Standard Time,GMT-08:00,America/Los_Angeles,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,08:00,18:00,09:00,18:00
586,11239-103904,US,CO,37.770193,-122.403462,689 Townsend,san francisco,CA,941034907,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,18:00,04:30,18:00,04:30,18:00,04:30,18:00,04:30,18:00,05:00,17:00,05:00,17:00
587,53646-283069,US,CO,37.777238,-122.419324,150 Van Ness,san francisco,CA,94102,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,18:00,05:00,18:00,05:00,18:00,05:00,18:00,05:00,18:00,06:00,17:00,06:00,17:00
588,6937-73142,US,CO,37.777054,-122.417371,1390 Market Street|107|Fox Plaza,san francisco,CA,941025402,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,06:00,17:00,06:00,17:00
589,14311-115765,US,CO,37.767065,-122.39366000000001,1700 Owens Street,san francisco,CA,941580004,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,17:00,05:30,17:00,05:30,17:00,05:30,17:00,05:30,17:00,Closed,Closed,Closed,Closed
590,664-382,US,CO,37.786111,-122.453231,3595 California St.,san francisco,CA,941181707,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00
591,79770-123324,US,LS,37.782999,-122.431552,1335 Webster,san francisco,CA,941154277,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,18:00,05:30,18:00,05:30,18:00,05:30,18:00,05:30,18:00,05:30,18:00,05:30,18:00
592,2997-85880,US,CO,37.783421000000004,-122.43288799999999,1501 Fillmore Street|The Fillmore Center,san francisco,CA,941153515,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:30,19:00,05:30,19:00
593,5287-841,US,CO,37.78598,-122.43982700000001,1750 Divisadero Street,san francisco,CA,941153454,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,18:00,05:00,18:00,05:00,18:00,05:00,18:00,05:00,18:00,06:00,17:00,06:00,17:00
594,72129-4029,US,LS,37.788447,-122.434648,2435 California Street,san francisco,CA,941152619,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00,06:00,20:00,06:00,20:00
595,25428-240965,US,CO,37.771229999999996,-122.389311,1375 3rd Street,san francisco,CA,941582131,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,19:00,04:30,19:00,04:30,19:00,04:30,19:00,04:30,19:00,06:00,17:00,06:00,17:00
596,525-469,US,CO,37.790232,-122.433976,2222 Fillmore Street,san francisco,CA,941152222,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:30,20:00,06:00,19:30
597,5539-722,US,CO,33.672044,-117.919797,2701 Harbor Blvd|Ste D1,costa mesa,CA,926265153,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,05:00,20:00,05:00,20:00
598,5984-45779,US,CO,33.681635,-117.91899599999999,3030 Harbor Blvd.|#J-2|Costa Mesa Square,costa mesa,CA,926262562,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,21:00,05:00,21:00,05:00,20:00
599,14005-108040,US,CO,33.680715,-117.906373,1170 W. Baker Street,costa mesa,CA,926264100,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:30,21:00
600,5783-17134,US,CO,33.656403999999995,-117.91878899999999,2300 Harbor Blvd.|N-1|Harbor Center,costa mesa,CA,926266250,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00
601,11093-104235,US,CO,33.662431,-117.89713799999998,2590 Newport Blvd|Suite A,costa mesa,CA,926277452,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,05:00,20:00,05:00,19:00
602,5302-446,US,CO,33.689561,-117.893546,901 South Coast Drive,costa mesa,CA,926261747,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,22:00,06:00,22:00,06:00,21:00
603,8705-94274,US,CO,33.672838,-117.95343999999999,10001 Adams Avenue,huntington beach,CA,926464904,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,21:30,04:30,21:30,04:30,21:30,04:30,21:30,04:30,21:30,04:30,21:30,05:00,21:00
604,76447-97175,US,LS,33.671225,-117.955725,9882 Adams Ave,huntington beach,CA,926464808,Pacific Standard Time,GMT-08:00,America/Los_Angeles,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00
605,22637-222604,US,CO,33.668008,-117.883321,250 Bristol Street,costa mesa,CA,926265908,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,20:30,04:30,20:30,04:30,20:30,04:30,20:30,04:30,20:30,04:30,21:00,05:30,19:30
606,16012-155904,US,LS,33.690252,-117.88988300000001,3333 Bristol St,costa mesa,CA,926261873,Pacific Standard Time,GMT-08:00,America/Los_Angeles,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,11:00,18:00
607,26039-243267,US,CO,33.693422999999996,-117.892602,3333 Bear Street,costa mesa,CA,926267706,Pacific Standard Time,GMT-08:00,America/Los_Angeles,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
608,6751-27533,US,CO,33.691629999999996,-117.887753,3333 Bristol Street|#2066|South Coast Plaza,costa mesa,CA,926261873,Pacific Standard Time,GMT-08:00,America/Los_Angeles,07:00,21:30,07:00,21:30,07:00,21:30,07:00,21:30,07:00,21:30,07:00,21:30,07:00,20:30
609,5969-38179,US,CO,33.703951,-117.93411200000001,17850 Newhope Street|#101|Costco Plaza,fountain valley,CA,927085410,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,19:00,04:30,19:00,04:30,19:00,04:30,19:00,04:30,19:00,05:30,19:00,05:30,19:00
610,5343-983,US,CO,33.636883000000005,-117.92152800000001,1696 Newport Blvd.|Suite 'A',costa mesa,CA,926273787,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,16:30,05:00,16:30,05:00,16:30,05:00,16:30,05:00,17:00,05:30,17:00,05:30,16:30
611,58945-292199,US,CO,33.649964000000004,-117.95314099999999,21532 Brookhurst St.,huntington beach,CA,926468019,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00
612,5769-5239,US,CO,33.693646,-117.95465800000001,18523 Brookhurst Street|Callens Corner I,fountain valley,CA,927086707,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,19:30,05:00,19:30,05:00,19:30,05:00,19:30,05:00,19:30,05:00,19:30,05:00,19:30
613,74824-99595,US,LS,33.698351,-117.88694199999999,3650 Bristol St,santa ana,CA,927047302,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
614,14003-108021,US,CO,33.634149,-117.91658799999999,"250 E. 17th Street, Suite A",costa mesa,CA,926273853,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,06:00,19:00
615,6466-56439,US,CO,33.689921999999996,-117.87755,545 Anton Blvd|Suite 101|South Coast Metro Center,costa mesa,CA,926261909,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,17:00,05:00,17:00,05:00,17:00,05:00,17:00,05:00,17:00,06:00,17:00,06:00,17:00
616,19157-198886,US,LS,33.631793,-117.912462,380 E 17th St.,costa mesa,CA,92627,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00
617,2884-92820,US,CO,33.700907,-117.88443999999998,3345 S. Bristol Street|Bristol Plaza,santa ana,CA,927047245,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,21:00,05:00,21:00,06:00,21:00
618,15843-156788,US,LS,33.703617,-117.88576,3300 S Bristol St,santa ana,CA,927047246,Pacific Standard Time,GMT-08:00,America/Los_Angeles,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
619,8822-292098,US,CO,33.671062,-117.970754,"20100 Magnolia St., Suite 101",huntington beach,CA,92646,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,20:30,05:00,20:30,05:00,20:30,05:00,20:30,05:00,21:00,05:00,21:00,05:00,20:30
620,15007-192684,US,CO,33.629713,-117.91003899999998,450 East 17th Street,costa mesa,CA,926273240,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,20:30,06:00,20:30,06:00,20:30,06:00,20:30,06:00,20:30,06:00,20:30,06:00,20:30
621,18722-193705,US,LS,33.629421,-117.90686399999998,1150 Irvine Ave,newport beach,CA,92660,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,21:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
622,5216-429,US,CO,33.671397,-117.86464,4678 Campus Drive,newport beach,CA,926601840,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,17:30,05:00,17:30,05:00,17:30,05:00,17:30,05:00,17:30,05:00,17:30,05:00,17:30
623,74595-86102,US,LS,33.658243,-117.97281699999999,8891 Atlanta Ave,huntington beach,CA,926467119,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
624,14018-108041,US,CO,33.656794,-117.865569,3601 Jamboree Road,newport beach,CA,926602961,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,19:30,04:30,19:30,04:30,19:30,04:30,19:30,04:30,19:30,04:30,19:30,04:30,19:30
625,14967-155988,US,LS,33.64073,-117.875973,2555 Eastbluff Dr,newport beach,CA,926603504,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,19:00
626,16396-168225,US,LS,33.67856,-117.862422,18601 Airport Way|#135,santa ana,CA,927075200,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,22:30,05:00,22:30,05:00,22:30,05:00,22:30,05:00,22:30,06:00,22:30,06:00,22:30
627,5776-15502,US,CO,33.62032,-117.923658,2700 W. Coast Highway|195,newport beach,CA,926634725,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,20:00,05:30,20:00,05:30,19:00,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00
628,5661-1948,US,CO,33.664019,-117.856996,4551 Jamboree Road,newport beach,CA,926602519,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,06:00,20:00,06:00,20:00
629,6604-15916,US,CO,33.699611,-117.86530800000001,2 Hutton Centre Drive|#100|MacArthur & Hutton Centre,santa ana,CA,927075704,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,06:00,18:00,06:00,17:00
